DateTime,smell_description,zipcode,smell_1,smell_2,smell_3
2016-11-24 09:00:00+00:00,Somewhat like rotten eggs,15218,egg,,
2016-11-24 09:00:00+00:00,"Industrial, sulphuric.",15206,industrial,,
2016-11-24 09:00:00+00:00,wood smoke,15202,smoke,,
2016-11-26 20:00:00+00:00,Plaster,15201,,,
2016-11-27 14:00:00+00:00,Sulphur smell,15146,sulfur,,
2016-11-27 18:00:00+00:00,Industrial,15065,industrial,,
2016-11-27 19:00:00+00:00,Excessive woodsmoke,15007,woodsmoke,,
2016-11-27 23:00:00+00:00,Electrical burning ,15144,burning,,
2016-11-28 04:00:00+00:00,Like sh*t,15217,,,
2016-11-28 06:00:00+00:00,Phosphorus ,15217,,,
2016-11-28 08:00:00+00:00,Industrial.  Smokey oil burning smell.  Very strong.  Woke me out of sleep.,15227,industrial,,
2016-11-28 08:00:00+00:00,Industrial,15025,industrial,,
2016-11-28 12:00:00+00:00,Industrial ,15236,industrial,,
2016-11-28 12:00:00+00:00,Smells like machine oil,15206,,,
2016-11-28 12:00:00+00:00,Sooty. Sensors indicate that it was much worse overnight. Not acceptable!,15217,,,
2016-11-28 13:00:00+00:00,very chemical smell. industrial pollution + sickly sweet burning plastic smell. ,15206,industrial,chemical,
2016-11-28 13:00:00+00:00,"sulfur, burning, pittsburgh",15217,burning,sulfur,
2016-11-28 13:00:00+00:00,Phosphorus?,15217,,,
2016-11-28 13:00:00+00:00,Industrial,15201,industrial,,
2016-11-28 13:00:00+00:00,Industrial ,15025,industrial,,
2016-11-28 13:00:00+00:00,Oil smoke. Industrial burning. ,15217,smoke,burning,industrial
2016-11-28 14:00:00+00:00,Sulphurous,15217,,,
2016-11-28 14:00:00+00:00,Sulfur,15203,sulfur,,
2016-11-28 15:00:00+00:00,Smells diesel like. Winds generally SSE at Co. airport but very still here. Particle counts somewhat elevated but CO2 has remained high through out night.,15218,diesel,,
2016-11-28 15:00:00+00:00,"Industrial, rotten eggs",15217,egg,industrial,
2016-11-28 15:00:00+00:00,Industrial emissions ,15213,industrial,,
2016-11-28 16:00:00+00:00,Industrial,15213,industrial,,
2016-11-28 17:00:00+00:00,Industrial and sulfur,15213,sulfur,industrial,
2016-11-28 18:00:00+00:00,Heavy exhaust smell,15212,,,
2016-11-28 19:00:00+00:00,"Acrid industrial, like coal or coke plant smell",15212,acrid,coal,industrial
2016-11-28 20:00:00+00:00,"Acrid, industrial",15212,acrid,industrial,
2016-11-28 20:00:00+00:00,Sulfur industrial,15213,industrial,sulfur,
2016-11-28 21:00:00+00:00,sewage,15207,sewage,,
2016-11-28 22:00:00+00:00,Sufurous,15206,,,
2016-11-28 22:00:00+00:00,"Industrial, like a coke facility ",15216,coke,industrial,
2016-11-29 01:00:00+00:00,Industrial - sulfur,15213,sulfur,industrial,
2016-11-29 01:00:00+00:00,Industrial,15221,industrial,,
2016-11-29 02:00:00+00:00,Mcconley torley,15201,,,
2016-11-29 02:00:00+00:00,Acrid last night. ,15217,acrid,,
2016-11-29 13:00:00+00:00,"Industrial, steel mill ",15218,industrial,,
2016-11-29 14:00:00+00:00,Rain with smog ,15213,smog,,
2016-11-29 15:00:00+00:00,Heavy wood smoke. View of Frick Park hillside (1.2mi.) pretty opaque.,15218,smoke,,
2016-11-29 22:00:00+00:00,Natural gas,15139,gas,,
2016-11-30 00:00:00+00:00,Rotten,15207,,,
2016-11-30 02:00:00+00:00,Sulfur,15217,sulfur,,
2016-11-30 02:00:00+00:00,Rotten,15217,,,
2016-11-30 02:00:00+00:00,"Very, very strong sulfur ofor",15221,sulfur,,
2016-11-30 02:00:00+00:00,Industrial,15122,industrial,,
2016-11-30 02:00:00+00:00,Sulphur and diesel eggs  acrid burning,15217,egg,diesel,sulfur
2016-11-30 03:00:00+00:00,It smells a little bit like either p**p or sulfur,15208,sulfur,,
2016-11-30 03:00:00+00:00,"Acrid, industrial, steel plant smell.",15217,acrid,industrial,
2016-11-30 03:00:00+00:00,Sulfur-like,15217,sulfur,,
2016-11-30 03:00:00+00:00,"Industrial, rubber burning ",15217,industrial,,
2016-11-30 03:00:00+00:00,"Industrial, sulfur-y",15217,sulfur,industrial,
2016-11-30 04:00:00+00:00,"Acrid industrial, with a hint of ripe organic or fishy smell.",15217,acrid,industrial,
2016-11-30 04:00:00+00:00,Burning sulfur ,15217,sulfur,,
2016-11-30 12:00:00+00:00,Skunk,15217,,,
2016-11-30 12:00:00+00:00,"Sour gas, industrial smell.",15217,industrial,gas,
2016-11-30 12:00:00+00:00,"Rotten, smokey",15207,,,
2016-11-30 13:00:00+00:00,Rotten eggs and sewage,15207,egg,sewage,
2016-11-30 13:00:00+00:00,sulfur and sewage cocktail,15217,sewage,sulfur,
2016-11-30 13:00:00+00:00,Rotten eggs ,15237,egg,,
2016-11-30 16:00:00+00:00,Smells like auto exhaust and ozone,15211,,,
2016-11-30 21:00:00+00:00,Woodsmoke. ,15220,woodsmoke,,
2016-11-30 21:00:00+00:00,Rotten eggs,15221,egg,,
2016-11-30 22:00:00+00:00,burning/pollution,15206,,,
2016-11-30 23:00:00+00:00,"Rotten - egg, sulfur smell",15238,egg,sulfur,
2016-11-30 23:00:00+00:00,"Sulfur, burning chemical smell",15206,sulfur,chemical,
2016-12-01 19:00:00+00:00,Industrial ,15110,industrial,,
2016-12-02 17:00:00+00:00,Rotten eggs/industrial ,15120,egg,industrial,
2016-12-02 19:00:00+00:00,Industrial,15014,industrial,,
2016-12-02 23:00:00+00:00,Egg,15147,egg,,
2016-12-03 05:00:00+00:00,"Rotten, grungy, thick garbage smell.",15217,,,
2016-12-03 12:00:00+00:00,Burnt,15221,,,
2016-12-04 17:00:00+00:00,Vehicles ,15211,,,
2016-12-04 18:00:00+00:00,Sulfur like smell,15217,sulfur,,
2016-12-04 21:00:00+00:00,"Smoke, automobile",15236,smoke,,
2016-12-04 23:00:00+00:00,Smoky! ,15217,,,
2016-12-05 02:00:00+00:00,Industrial,15224,industrial,,
2016-12-05 12:00:00+00:00,Rotten eggs,15132,egg,,
2016-12-05 18:00:00+00:00,Sulfuric,15213,,,
2016-12-05 18:00:00+00:00,Industrial rotten eggs,15120,egg,industrial,
2016-12-05 21:00:00+00:00,Diesel emissions ,15213,diesel,,
2016-12-05 22:00:00+00:00,"Industrial, McConway & Torley",15201,industrial,,
2016-12-06 04:00:00+00:00,"Industrial, smoky, stinky, sulfury",15227,industrial,,
2016-12-06 22:00:00+00:00,Sulfur industrial,15232,industrial,sulfur,
2016-12-06 22:00:00+00:00,Rotten,15213,,,
2016-12-06 23:00:00+00:00,Acrid,15235,acrid,,
2016-12-07 12:00:00+00:00,Rotten eggs and smoke,15217,egg,smoke,
2016-12-07 13:00:00+00:00,Fire ,15223,,,
2016-12-07 13:00:00+00:00,"Possibly,  two buses idling on beechwood just south of Forbes.  Odor also extends into Homewood Cemetery. ",15217,,,
2016-12-07 13:00:00+00:00,Skunk-like smell,15212,,,
2016-12-07 21:00:00+00:00,Sulfur industrial,15065,industrial,sulfur,
2016-12-07 22:00:00+00:00,Sweet chemical odor,15202,chemical,,
2016-12-08 00:00:00+00:00,Sewer ,15201,,,
2016-12-08 13:00:00+00:00,Smells like gas,15218,gas,,
2016-12-08 17:00:00+00:00,"Metallic, welding smell",15201,,,
2016-12-08 20:00:00+00:00,Industrial ,15108,industrial,,
2016-12-09 00:00:00+00:00,sewer,15207,,,
2016-12-09 17:00:00+00:00,Acidic almost like transformers blew,15201,,,
2016-12-10 00:00:00+00:00,Woodsmoke,15237,woodsmoke,,
2016-12-10 00:00:00+00:00,Burgers and food,15213,,,
2016-12-10 20:00:00+00:00,Strong Oil odor,15203,,,
2016-12-10 23:00:00+00:00,Woodsmoke,15218,woodsmoke,,
2016-12-10 23:00:00+00:00,Strong sulfur smell. ,15220,sulfur,,
2016-12-11 01:00:00+00:00,sulfurous,15017,,,
2016-12-11 02:00:00+00:00,Coal smoke like,15238,smoke,coal,
2016-12-12 14:00:00+00:00,Sulfur,15207,sulfur,,
2016-12-12 19:00:00+00:00,"It smells like rotten eggs, it's super foul!",15217,egg,,
2016-12-12 23:00:00+00:00,"Metallic, welding ",15201,,,
2016-12-13 12:00:00+00:00,Started at 5 this morning sulpher,15217,,,
2016-12-13 13:00:00+00:00,Smell industrial like the smell from the Coke plant,15206,coke,industrial,
2016-12-13 13:00:00+00:00,Sulfur industry   Southerly winds. ,15238,sulfur,,
2016-12-13 13:00:00+00:00,"Sulfur but very acrid. Winds were SSW but now SSE. PM counts steadily increased overnight, still rising.",15218,acrid,sulfur,
2016-12-13 15:00:00+00:00,"Soot, industrial chemical",15217,industrial,chemical,
2016-12-13 19:00:00+00:00,Exhaust ,15233,,,
2016-12-13 22:00:00+00:00,Acrid and smoky,15212,acrid,,
2016-12-14 00:00:00+00:00,Wood smoke - pretty strong this evening.,15218,smoke,,
2016-12-14 03:00:00+00:00,"Stench, diesel, clutch...slightly sulpher",15217,diesel,,
2016-12-15 13:00:00+00:00,Wood smoke,15201,smoke,,
2016-12-16 13:00:00+00:00,Industrial rotten eggs ,15219,egg,industrial,
2016-12-16 13:00:00+00:00,Industrial sulfur ,15206,sulfur,industrial,
2016-12-16 14:00:00+00:00,"Industrial, dusty",15218,industrial,,
2016-12-16 21:00:00+00:00,Rotten eggs,15219,egg,,
2016-12-17 20:00:00+00:00,Sulphuric,15206,,,
2016-12-17 20:00:00+00:00,"Again, the rotten eggs smell... Ruins a beautiful Saturday.....",15238,egg,,
2016-12-17 20:00:00+00:00,Industrial--coke plant and exhaust,15208,coke,industrial,
2016-12-17 20:00:00+00:00,Industrial sulfur,15218,sulfur,industrial,
2016-12-17 20:00:00+00:00,Industrial.,15217,industrial,,
2016-12-17 21:00:00+00:00,Sulfur industrial   Southerly wind,15238,industrial,sulfur,
2016-12-17 21:00:00+00:00,Sulfur odor quite strong outside. Can also be smelled indoors,15221,sulfur,,
2016-12-17 21:00:00+00:00,Horrible industrial smell. Keeps getting worse. Leaking into my house. Feeling trapped! ,15217,industrial,,
2016-12-17 21:00:00+00:00,Sulfer,15218,,,
2016-12-17 21:00:00+00:00,ET Works sulfur,15221,sulfur,,
2016-12-17 21:00:00+00:00,Burning sulpher toilet smell,15217,,,
2016-12-17 21:00:00+00:00,sulfur and smoke,15217,smoke,sulfur,
2016-12-17 21:00:00+00:00,Industry,15206,,,
2016-12-17 21:00:00+00:00,Industrial and sulfur smell,15217,sulfur,industrial,
2016-12-17 21:00:00+00:00,Acetone ,15203,,,
2016-12-17 22:00:00+00:00,Terrible industrial sulphuric smell. Yuck.,15206,industrial,,
2016-12-17 22:00:00+00:00,"Sulphuric, toxic",15208,,,
2016-12-17 22:00:00+00:00,"Chemical, leaves a terrible taste in my mouth",15206,chemical,,
2016-12-17 22:00:00+00:00,Industrial sulfur odor,15223,sulfur,industrial,
2016-12-17 23:00:00+00:00,Sulfurous!,15206,,,
2016-12-17 23:00:00+00:00,"Chemical-like, acid",15221,chemical,,
2016-12-18 00:00:00+00:00,"Industrial, maybe smoke",15232,smoke,industrial,
2016-12-18 00:00:00+00:00,Smells like burning plastic.,15206,,,
2016-12-18 00:00:00+00:00,Wood smoke...burning plastic smoke....burning garbage,15202,smoke,,
2016-12-18 00:00:00+00:00,Musty,15217,,,
2016-12-18 00:00:00+00:00,Burning rubber,15218,,,
2016-12-18 02:00:00+00:00,Industrial (Edgar Thompson Works),15217,industrial,,
2016-12-18 02:00:00+00:00,Sulfur,15215,sulfur,,
2016-12-18 16:00:00+00:00,Woodsmoke ,15206,woodsmoke,,
2016-12-18 17:00:00+00:00,Natural gas,15071,gas,,
2016-12-19 16:00:00+00:00,Smells like exhaust fumes blowing in my face - but everywhere,15213,,,
2016-12-19 19:00:00+00:00,Sulfurous ,15120,,,
2016-12-19 22:00:00+00:00,"Industrial, foundry",15201,industrial,,
2016-12-20 01:00:00+00:00,Horrendous burning of plastic or garbage.,15202,burning,,
2016-12-20 03:00:00+00:00,"Rotten egg, industrial",15217,egg,industrial,
2016-12-20 11:00:00+00:00,"Industrial, Coal, Coke...",15116,coke,coal,industrial
2016-12-20 12:00:00+00:00,Industrial sulphur,15206,sulfur,industrial,
2016-12-20 12:00:00+00:00,Acrid & smokey,15237,acrid,,
2016-12-20 12:00:00+00:00,"Industrial, sulfur",15218,sulfur,industrial,
2016-12-20 12:00:00+00:00,Asphalts ,15232,,,
2016-12-20 13:00:00+00:00,"Industrial, very strong stink",15217,industrial,,
2016-12-20 13:00:00+00:00,industrial,15217,industrial,,
2016-12-20 13:00:00+00:00,"Like rotten eggs, ambient, pervasive and persisting over a walk of several blocks.",15217,egg,,
2016-12-20 14:00:00+00:00,Coke,15213,coke,,
2016-12-20 14:00:00+00:00,"Sulfur smell infiltrated home around 3:00am. Copious amounts of frost, likely man made. Winds, what little there are, are from the south. CO2 and PM levels high.",15218,sulfur,,
2016-12-20 14:00:00+00:00,Sulfur and rotten eggs ,15221,egg,sulfur,
2016-12-20 14:00:00+00:00,Strong industrial coal smoke smell.,15206,smoke,coal,industrial
2016-12-20 14:00:00+00:00,Industry ,15206,,,
2016-12-20 14:00:00+00:00,Indusrial,15217,,,
2016-12-20 14:00:00+00:00,Industrial burnt plastic,15207,industrial,,
2016-12-20 16:00:00+00:00,Acrid fog ,15217,acrid,,
2016-12-20 16:00:00+00:00,"Smoky , sooty, like something's burning",15206,,,
2016-12-20 16:00:00+00:00,Industrial stink,15209,industrial,,
2016-12-20 21:00:00+00:00,Auto & truck exhaust ,15217,,,
2016-12-21 23:00:00+00:00,Smoke,15237,smoke,,
2016-12-22 02:00:00+00:00,Horrible sulpher burning smell,15217,burning,,
2016-12-22 12:00:00+00:00,Crude/fossil fuel/exhaust fumes ,15216,,,
2016-12-22 14:00:00+00:00,Acrid industrial,15217,acrid,industrial,
2016-12-22 21:00:00+00:00,Dirty,15025,,,
2016-12-23 14:00:00+00:00,"Maybe diesel,  maybe insista. ",15217,diesel,,
2016-12-23 20:00:00+00:00,Can clearly pick up on sulfur coal burning smell this afternoon.,15218,burning,coal,sulfur
2016-12-23 20:00:00+00:00,Burning plastic,15120,,,
2016-12-23 20:00:00+00:00,Sulfurous ,15206,,,
2016-12-23 20:00:00+00:00,Industrial,15282,industrial,,
2016-12-23 22:00:00+00:00,Acrid odor,15237,acrid,,
2016-12-24 03:00:00+00:00,Acrid industrial steel plant smell this afternoon around 3pm.,15217,acrid,industrial,
2016-12-24 04:00:00+00:00,Stinky smoke,15218,smoke,,
2016-12-25 04:00:00+00:00,Burning ,15218,,,
2016-12-25 23:00:00+00:00,Dead animal,15218,,,
2016-12-26 15:00:00+00:00,Sulphuric and exhaust ,15206,,,
2016-12-26 16:00:00+00:00,Claritin Works,15207,,,
2016-12-26 17:00:00+00:00,Braddock steel mill,15120,,,
2016-12-26 17:00:00+00:00,Clairton,15132,,,
2016-12-26 18:00:00+00:00,Sulfur industrial.  Southerly winds. ,15238,industrial,sulfur,
2016-12-26 19:00:00+00:00,Petrochemical,15217,,,
2016-12-26 23:00:00+00:00,Burning rubber. Industrial smell.,15206,industrial,,
2016-12-27 00:00:00+00:00,Sulfur!,15221,sulfur,,
2016-12-27 22:00:00+00:00,Industrial mettallix,15201,industrial,,
2016-12-28 18:00:00+00:00,Burning platic,15202,,,
2016-12-29 02:00:00+00:00,I smelled different things as I walked around my neighborhood including car exhaust and woodsmoke.  ,15217,woodsmoke,,
2016-12-29 02:00:00+00:00,"Industrial, heavy",15217,industrial,,
2016-12-29 17:00:00+00:00,Industrial metallic most likely mconway and torley,15201,industrial,,
2016-12-29 20:00:00+00:00,Diesel smell,15212,diesel,,
2016-12-30 00:00:00+00:00,Cooking,15213,,,
2017-01-01 00:00:00+00:00,Soup!,15116,,,
2017-01-02 20:00:00+00:00,Tar or coal,15120,tar,coal,
2017-01-03 11:00:00+00:00,industrial,15228,industrial,,
2017-01-04 20:00:00+00:00,rotten eggs,15217,egg,,
2017-01-05 17:00:00+00:00,Airport,15108,,,
2017-01-05 17:00:00+00:00,Sulfur smell,15104,sulfur,,
2017-01-06 23:00:00+00:00,Farty ,15213,,,
2017-01-07 01:00:00+00:00,Smells like something burning - like something between a wood fire and a metallic burning smell ,15237,,,
2017-01-07 17:00:00+00:00,Natural gas ,15071,gas,,
2017-01-08 01:00:00+00:00,"Burning, melting plastic.",15206,burning,,
2017-01-09 03:00:00+00:00,Woodsmoke,15227,woodsmoke,,
2017-01-09 13:00:00+00:00,Vehicle exhaust ,15206,,,
2017-01-09 13:00:00+00:00,Vehicle exhaust ,15232,,,
2017-01-09 15:00:00+00:00,"Industrial, oily",15207,industrial,,
2017-01-09 19:00:00+00:00,Strong industrial odor Friday night. ,15217,industrial,,
2017-01-09 22:00:00+00:00,Foul acrid odor,15212,acrid,,
2017-01-10 06:00:00+00:00,Burning sulpher,15217,,,
2017-01-10 12:00:00+00:00,"Industrial, metallic ",15217,industrial,,
2017-01-10 14:00:00+00:00,"Maybe traffic, but traffic is light currently. ",15217,,,
2017-01-10 16:00:00+00:00,Sulfur and smoke. ,15213,smoke,sulfur,
2017-01-10 17:00:00+00:00,Industrial and burning plastic ,15120,industrial,,
2017-01-10 18:00:00+00:00,"Traffic, diesel exhaust",15212,diesel,,
2017-01-10 21:00:00+00:00,Industrial smoke,15218,smoke,industrial,
2017-01-10 22:00:00+00:00,Industrial fumes,15108,industrial,,
2017-01-10 23:00:00+00:00,Sulfur,15221,sulfur,,
2017-01-11 02:00:00+00:00,Putrid smell,15212,,,
2017-01-11 09:00:00+00:00,Burning sulpher toilet smell...thought my cat made in litter box..nope.  ,15217,,,
2017-01-11 14:00:00+00:00,"Sulfur, industrial",15106,industrial,sulfur,
2017-01-11 15:00:00+00:00,sewage,15221,sewage,,
2017-01-11 16:00:00+00:00,Smoky and sulfurous,15206,,,
2017-01-11 20:00:00+00:00,Construction emissions ,15219,,,
2017-01-11 20:00:00+00:00,Coal,15206,coal,,
2017-01-11 22:00:00+00:00,Industrial. Burning plastic,15120,industrial,,
2017-01-11 22:00:00+00:00,Industrial from coke plant,15217,coke,industrial,
2017-01-11 22:00:00+00:00,Sewage like but more putrid,15217,sewage,,
2017-01-11 22:00:00+00:00,awful!,15206,,,
2017-01-12 01:00:00+00:00,Sulfur and industrial ,15213,industrial,sulfur,
2017-01-12 05:00:00+00:00,Rotten eggs,15112,egg,,
2017-01-12 13:00:00+00:00,"Smells like diesel exhaust and burning metal, probably the many idling tractor trailers at intersection.",15222,diesel,,
2017-01-13 02:00:00+00:00,Rotten eggs,15137,egg,,
2017-01-13 12:00:00+00:00,Chemical,15208,chemical,,
2017-01-13 18:00:00+00:00,Burnt plastic,15224,,,
2017-01-14 21:00:00+00:00,Rotten,15206,,,
2017-01-15 23:00:00+00:00,Burning,15146,,,
2017-01-16 07:00:00+00:00,Outside..soooo bad burning sulpher toilet garlic smell,15217,,,
2017-01-16 08:00:00+00:00,Rotten eggs ,15228,egg,,
2017-01-16 12:00:00+00:00,Industrial,15116,industrial,,
2017-01-16 13:00:00+00:00,Smoky ,15237,,,
2017-01-16 13:00:00+00:00,Yuk.,15227,,,
2017-01-16 16:00:00+00:00,"Smoke, exhaust",15102,smoke,,
2017-01-16 21:00:00+00:00,"Smoky, like something burning",15206,,,
2017-01-17 02:00:00+00:00,Sweet sewer smell,15237,,,
2017-01-17 03:00:00+00:00,Like a strong putrid skunk,15222,,,
2017-01-17 03:00:00+00:00,Sulfer,15221,,,
2017-01-17 04:00:00+00:00,Industrial,15228,industrial,,
2017-01-17 10:00:00+00:00,"Industrial, smokey",15207,industrial,,
2017-01-17 10:00:00+00:00,Oil/gas burning or asphalt smell,15216,burning,gas,
2017-01-17 12:00:00+00:00,industrial,15243,industrial,,
2017-01-17 12:00:00+00:00,Rotten egg and smoke,15217,egg,smoke,
2017-01-17 12:00:00+00:00,Industrial stink,15217,industrial,,
2017-01-17 13:00:00+00:00,The combination of the light rain and sulfur makes the air smell like a sewer pipe. Day two of inversion continues. PM & CO2 remain elevated.,15218,sulfur,,
2017-01-17 13:00:00+00:00,Rubbery,15208,,,
2017-01-17 13:00:00+00:00,Industrial coke plant,15208,coke,industrial,
2017-01-17 13:00:00+00:00,HORRIBLE smoky industrial smell. Getting worse.,15217,industrial,,
2017-01-17 13:00:00+00:00,Industrial fog,15217,industrial,,
2017-01-17 13:00:00+00:00,"Sulfur, worst smell in a long time.  ",15206,sulfur,,
2017-01-17 13:00:00+00:00,Foul smell!,15217,,,
2017-01-17 14:00:00+00:00,INTENSE industrial pollution ,15206,industrial,,
2017-01-17 14:00:00+00:00,Industrial - J Edgar Thomson Steel or Clairton Coke,15218,coke,industrial,
2017-01-17 15:00:00+00:00,"Pungent and thick, very gross ",15206,,,
2017-01-17 16:00:00+00:00,Steel mill like back in the day,15221,,,
2017-01-17 22:00:00+00:00,Industrial foundry,15201,industrial,,
2017-01-17 22:00:00+00:00,"Industrial, burning metal",15201,industrial,,
2017-01-18 00:00:00+00:00,Lingering burning smell all day?,15116,,,
2017-01-18 15:00:00+00:00,Metallic ,15218,,,
2017-01-19 17:00:00+00:00,Exhaust fumes from 43rd Street Concrete trucks.,15201,,,
2017-01-19 18:00:00+00:00,Trucks,15120,,,
2017-01-19 19:00:00+00:00,Industrial sulphuric smell,15217,industrial,,
2017-01-19 20:00:00+00:00,sulfer,15221,,,
2017-01-19 23:00:00+00:00,Burning rubber,15208,,,
2017-01-20 03:00:00+00:00,wood smoke and sulfur,15102,smoke,sulfur,
2017-01-20 05:00:00+00:00,Industrial  and sulphur,15227,sulfur,industrial,
2017-01-20 10:00:00+00:00,Neville chemical,15225,chemical,,
2017-01-20 15:00:00+00:00,"Chemical industrial smell, very strong",15217,industrial,chemical,
2017-01-20 16:00:00+00:00,Exhaust ,15219,,,
2017-01-20 18:00:00+00:00,Rotten eggs,15146,egg,,
2017-01-21 07:00:00+00:00,Road fumes?,15217,,,
2017-01-21 09:00:00+00:00,"Rotten eggs, dense evening fog",15217,egg,,
2017-01-21 10:00:00+00:00,Sulpher smells taking over entire house,15217,,,
